uri,artist_name,artist_total_followers,artist_image,genres,popularity
spotify:artist:6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,3727037,https://i.scdn.co/image/ab676161000051742ffce7144cd40e08aa81f2a2,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",74
spotify:artist:3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,3409076,https://i.scdn.co/image/ab67616100005174c08bf49ef165cfcc73962be9,"['musica mexicana', 'norteno']",78
spotify:artist:4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,2819404,https://i.scdn.co/image/ab67616100005174acb6cbf4b0ae94dc812f77f6,"['funk carioca', 'pop nacional']",80
spotify:artist:1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,639497,https://i.scdn.co/image/ab67616100005174c2ebdffb99dac3e70cfa6ec7,"['eurodance', 'europop', 'italo dance']",72
spotify:artist:6S0dmVVn4udvppDhZIWxCr,Sean Kingston,2571222,https://i.scdn.co/image/ab676161000051745d853b34ef123ce2da768c95,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",74
spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,2803750,https://i.scdn.co/image/ab67616100005174ae16317ddc36675cf6de4826,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",73
spotify:artist:4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,1167447,https://i.scdn.co/image/ab676161000051746991d9d87155e48247e2caf0,['australian indie folk'],68
spotify:artist:6MF9fzBmfXghAz953czmBC,Taio Cruz,2085014,https://i.scdn.co/image/ab67616100005174153171480a6f22912253b9f1,"['dance pop', 'pop', 'pop rap']",74
spotify:artist:7xeM7V59cA1X8GKyKKQV87,Sin Bandera,4528192,https://i.scdn.co/image/ab67616100005174c6bb3345a8a898bd01283a36,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",74
spotify:artist:5e4Dhzv426EvQe3aDb64jL,Shania Twain,2488482,https://i.scdn.co/image/ab67616100005174f04cbe533ce2d55373f49b2b,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",74
spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,1838052,https://i.scdn.co/image/ab676161000051741f764c8f69b595efe77e1c45,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",72
spotify:artist:3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,600340,https://i.scdn.co/image/ab6761610000517403a549a526f43c676492b910,['israeli pop'],73
spotify:artist:1JbemQ1fPt2YmSLjAFhPBv,Chayanne,5949399,https://i.scdn.co/image/ab67616100005174f93c0ad33e51f43d8e7426c3,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",75
spotify:artist:0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,5983475,https://i.scdn.co/image/ab67616100005174e808489e4855c3e16e4844c3,"['k-pop', 'k-pop boy group']",80
spotify:artist:4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,1381945,https://i.scdn.co/image/ab676161000051749ab434ef1b8d8aff5fce625d,"['contemporary country', 'country', 'country road', 'modern country rock']",74
spotify:artist:0ZHPrnImGh4re3TbSNkoZl,Beret,2553251,https://i.scdn.co/image/ab67616100005174be52891d50a358943a830701,"['latin pop', 'spanish hip hop']",74
spotify:artist:6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,1407194,https://i.scdn.co/image/ab676161000051748549d982a3e6e48d929f0058,['german hip hop'],72
spotify:artist:7G1GBhoKtEPnP86X2PvEYO,Nina Simone,2434487,https://i.scdn.co/image/ab67616100005174136c51c848c26a6cce7f9e56,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",72
spotify:artist:7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2723042,https://i.scdn.co/image/ab67616100005174e55372097569b7b56b439365,"['classical', 'early romantic era', 'polish classical']",78
spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,826282,https://i.scdn.co/image/ab676161000051749e6143483dc36287e2ceb6cb,"['neo mellow', 'pop', 'viral pop']",72
spotify:artist:3gMaNLQm7D9MornNILzdSl,Lionel Richie,2565006,https://i.scdn.co/image/ab67616100005174002684808eb17d8b3645b57c,"['adult standards', 'disco', 'mellow gold', 'quiet storm', 'soft rock']",73
spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,4487901,https://i.scdn.co/image/ab67616100005174553937c97ad35e9744216ba6,['mexican hip hop'],84
spotify:artist:4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1477775,https://i.scdn.co/image/ab67616100005174ab2720cd7161ed8a2a203f3a,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",73
spotify:artist:1TtXnWcUs0FCkaZDPGYHdf,Darell,2794314,https://i.scdn.co/image/ab6761610000517458e637c9f4c9a120ea6d29f7,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",80
spotify:artist:4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,1014007,https://i.scdn.co/image/ab67616100005174e6abb3f6a94e65798db7d73c,"['grime', 'uk hip hop', 'ukg revival']",76
spotify:artist:3drqpTL4sQOckmAfF9i1wg,Summer Cem,1045823,https://i.scdn.co/image/ab6761610000517426537d95e9d3f9ed5debb43c,"['deep german hip hop', 'german hip hop']",70
spotify:artist:61qDotnjM0jnY5lkfOP7ve,TKKG,168294,https://i.scdn.co/image/ab67616100005174332bec55998b0124ed7c362b,"['hoerspiel', 'kleine hoerspiel']",76
spotify:artist:2IDLDx25HU1nQMKde4n61a,Rich Brian,1990734,https://i.scdn.co/image/ab6761610000517439d2db28841d007ee7f8d782,['indonesian hip hop'],76
spotify:artist:2VZNmg4vCnew4Pavo8zDdW,Max Richter,760080,https://i.scdn.co/image/ab67616100005174bce84a4b1311b0b4c60c0215,"['compositional ambient', 'post-minimalism']",76
spotify:artist:2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3127723,https://i.scdn.co/image/ab6761610000517414be52ba7ed12e0177ebe08b,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",73
spotify:artist:2YOYua8FpudSEiB9s88IgQ,Yung Gravy,1210810,https://i.scdn.co/image/ab67616100005174cf385b6b5778a421826b4083,"['meme rap', 'minnesota hip hop', 'pop rap']",72
spotify:artist:0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,2649381,https://i.scdn.co/image/ab67616100005174e9edae8fe232af1d2995c991,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72
spotify:artist:7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,2573240,https://i.scdn.co/image/ab67616100005174083627f7d306f40cd7ff8893,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock', 'uk metalcore', 'welsh metal']",71
spotify:artist:2cy1zPcrFcXAJTP0APWewL,Gente De Zona,1428983,https://i.scdn.co/image/ab676161000051741cc30be25242258af4ab556c,"['cubaton', 'latin', 'latin hip hop', 'latin pop']",74
spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,2642374,https://i.scdn.co/image/ab67616100005174c6de66e3b6928e0ecf3f9b0c,"['alt z', 'dance pop', 'electropop', 'modern rock', 'pop', 'post-teen pop', 'talent show']",75
spotify:artist:5dbaLmK5SHLLg8Z4CcTJpX,Greeicy,5119125,https://i.scdn.co/image/ab676161000051743f92d719fe7223ad9fdd2be6,"['colombian pop', 'latin', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano']",75
spotify:artist:13saZpZnCDWOI9D4IJhp1f,Lily Allen,1832139,https://i.scdn.co/image/ab676161000051744816f55146bf03d294005165,"['dance pop', 'pop']",72
spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding,1913557,https://i.scdn.co/image/a5897eff01844c42d894a586e618ebc4aa0b9d2f,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",72
spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,1745952,https://i.scdn.co/image/b119bdb5ef8a56c1b4aaa552f3ed686fab4aaff0,"['boy band', 'dance pop', 'post-teen pop']",71
spotify:artist:2mpeljBig2IXLXRAFO9AAs,Dido,1350275,https://i.scdn.co/image/ab6761610000517487150e785bd32b08bf0ba550,['pop rock'],75
spotify:artist:2Jc4AEeBTE47KwuKgYOtcL,Die drei !!!,167636,https://i.scdn.co/image/ab67616100005174893d6ee4bb02e21096e1114d,['hoerspiel'],79
spotify:artist:1nzgtKYFckznkcVMR3Gg4z,KSI,2329101,https://i.scdn.co/image/ab67616100005174cb4ae963f0c01900f3e17712,['uk hip hop'],73
spotify:artist:0BqURncJM5B1BBu7UM51eq,Guaynaa,705449,https://i.scdn.co/image/ab67616100005174710db427ce36c07d6902f1e9,"['latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",74
spotify:artist:4ETSs924pXMzjIeD6E9b4u,Surfaces,821336,https://i.scdn.co/image/ab6761610000517415425e51091c49d07b3bca64,"['bedroom soul', 'pop']",77
spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,IU,6780687,https://i.scdn.co/image/ab67616100005174006ff3c0136a71bfb9928d34,['k-pop'],77
spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National,1379523,https://i.scdn.co/image/ab676161000051749bdd753a468500e06a864226,"['indie rock', 'modern rock', 'stomp and holler']",68
spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7,JID,843608,https://i.scdn.co/image/ab6761610000517452a6fa5f05c26ac257c6feda,"['hip hop', 'rap']",86
spotify:artist:7Gi6gjaWy3DxyilpF1a8Is,Junior H,2466705,https://i.scdn.co/image/ab67616100005174b16c368126de1ac35eee5362,"['corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",82
spotify:artist:5gCRApTajqwbnHHPbr2Fpi,Juicy J,2802404,https://i.scdn.co/image/ab67616100005174116fc50265ef72d7e66723a5,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80
spotify:artist:3CDoRporvSjdzTrm99a3gi,LUDMILLA,4710614,https://i.scdn.co/image/ab67616100005174551a86e4f23c9125316c603b,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",80
spotify:artist:7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,2793921,https://i.scdn.co/image/ab6761610000517441c31bcb75f9f1817e597041,['pop'],83
spotify:artist:4u5smJBskI6Adzv08PuiUP,Kiiara,834619,https://i.scdn.co/image/ab676161000051743a50ec3bc61d904970f4dd1b,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']",67
spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,34245597,https://i.scdn.co/image/ab67616100005174a5205abffd84341e5bace828,"['dance pop', 'pop', 'post-teen pop']",86
spotify:artist:7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,930777,https://i.scdn.co/image/ab6761610000517476b94ef622e91b1a44c6f883,"['indie anthem-folk', 'modern rock', 'pop', 'uk pop']",70
spotify:artist:03r4iKL2g2442PT9n2UKsx,Beastie Boys,2198099,https://i.scdn.co/image/060ef251f0e12353057c36fe94724b688b963dac,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock']",72
spotify:artist:47uyFQHOD02S0lj9ptRpoB,Felipe Araújo,4466568,https://i.scdn.co/image/ab67616100005174dc56054ca3624d6a27a39278,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",68
spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,2328164,https://i.scdn.co/image/ab6761610000517442ed2cb48c231f545a5a3dad,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",75
spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4522790,https://i.scdn.co/image/ab6761610000517465174e0dfe4f23369a27c993,"['classical', 'classical era']",79
spotify:artist:08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,1495031,https://i.scdn.co/image/ab67616100005174cff97c36c1d9a2a1d421966c,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",72
spotify:artist:13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,2278177,https://i.scdn.co/image/ab6761610000517449b3eca30283993e5794c6ef,"['contemporary country', 'country', 'country road']",70
spotify:artist:3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,5471014,https://i.scdn.co/image/ab67616100005174650e79afafd00492e33d7b8c,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",79
spotify:artist:7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,1289316,https://i.scdn.co/image/fe0085416276eb64c28eda1d2ef1feecbaa16d60,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",72
spotify:artist:6v8FB84lnmJs434UJf2Mrm,Neil Young,2533709,https://i.scdn.co/image/ab6772690000dd2249b91a07c864561ba7c78ba7,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']",64
spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,1934036,https://i.scdn.co/image/ab6761610000517405d7972efdf59f2e713f2ddc,"['disco', 'mellow gold', 'new wave pop', 'permanent wave', 'soft rock']",73
spotify:artist:1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan,4598255,https://i.scdn.co/image/ab67616100005174d4ef4e0516f9b5e916169996,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",74
spotify:artist:1zuJe6b1roixEKMOtyrEak,Tina Turner,2905667,https://i.scdn.co/image/c42896611c6c471fefe89fc98983471886c1b74d,"['disco', 'new wave pop', 'soft rock']",73
spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,Deftones,2510065,https://i.scdn.co/image/ab676161000051744b2da0b72cab26ac518f1f0d,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",76
spotify:artist:0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,2366485,https://i.scdn.co/image/ab676161000051741630ace4444837a538d34048,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton']",76
spotify:artist:0vEsuISMWAKNctLlUAhSZC,Counting Crows,1462013,https://i.scdn.co/image/ab67616100005174a6f88c86470fd6350f4a5535,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",71
spotify:artist:1bj5GrcLom5gZFF5t949Xl,Martin Solveig,1198296,https://i.scdn.co/image/ab676161000051742d6fb5d94a32063560e07014,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",69
spotify:artist:1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,3081302,https://i.scdn.co/image/ab6761610000517459f9f1ee5a9d2d917813e70f,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",76
spotify:artist:33W1pnW9zScZtYTnAoWnOT,Mr. Probz,316929,https://i.scdn.co/image/ab676161000051744665e17c6cad3616d170dfeb,"['dutch hip hop', 'tropical house']",69
spotify:artist:085pc2PYOi8bGKj0PNjekA,will.i.am,3736738,https://i.scdn.co/image/ab67616100005174c9ab8da6f7a3ce02f0b16fd8,"['dance pop', 'pop', 'pop rap']",77
spotify:artist:1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,512511,https://i.scdn.co/image/ab6761610000517491e7dd670bc7d3ec7d1cbc6f,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']",71
spotify:artist:5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,2553122,https://i.scdn.co/image/ab676161000051747e8726da6b15e258be59c13b,"['permanent wave', 'pop rock', 'rock']",73
spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,995825,https://i.scdn.co/image/ab67616100005174935c33066d5c8094f876ed70,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",69
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,1722182,https://i.scdn.co/image/ab6761610000517417e0a43f3aaa0c48410c4b68,"['chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",71
spotify:artist:7f4ignuCJhLXfZ9giKT7rH,NCT 127,5225793,https://i.scdn.co/image/ab676161000051740b97c25d93d822c38ac9eaaf,"['k-pop', 'k-pop boy group']",75
spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,890134,https://i.scdn.co/image/ab67616100005174436d45fb9b11ad089e0e3c11,"['alternative pop rock', 'pop']",80
spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,Brett Young,863452,https://i.scdn.co/image/ab67616100005174b2883d0a99c6e43909c88ee1,"['contemporary country', 'country']",71
spotify:artist:5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,4558210,https://i.scdn.co/image/ab676161000051741df1d4185435fa91433931bf,['pagode'],73
spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,Blur,2462271,https://i.scdn.co/image/ab67616100005174fc71f603260f36bb53f2b29c,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",72
spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,Audioslave,3685140,https://i.scdn.co/image/ab67616100005174d230aee424ec1acc85143fca,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",71
spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,KALEO,1413012,https://i.scdn.co/image/ab67616100005174ece7abde99be7145c0cbbe21,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",72
spotify:artist:6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,5244446,https://i.scdn.co/image/ab67616100005174152cf48cf9541c7061570857,"['arkansas country', 'outlaw country']",78
spotify:artist:4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,3377500,https://i.scdn.co/image/ab676161000051741919bd779536bbcb3a186150,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",75
spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5,2704024,https://i.scdn.co/image/ab67616100005174c5ceb05f152103b2b70d3b07,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",71
spotify:artist:1QRj3hoop9Mv5VvHQkwPEp,Olivia O'Brien,1850091,https://i.scdn.co/image/ab6761610000517480a0b3bb31a4cc110bcc20b7,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",74
spotify:artist:1jfnMuDBl5OaAoU0VwLD8m,Granular,3833,https://i.scdn.co/image/ab67616d00001e02bce4fa4688f58b6162a149e9,"['sleep', 'white noise']",71
spotify:artist:2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,3520063,https://i.scdn.co/image/afd6ae2e8266036dd1d6d64af00ed635a62c4a34,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'metal', 'rock']",72
spotify:artist:09U6hmCerKcIJrixubiBjm,Pineapple StormTv,5083057,https://i.scdn.co/image/ab67616100005174e915b03e0d384550b452d024,"['rap baiano', 'trap baiano', 'trap brasileiro']",77
spotify:artist:3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,1066360,https://i.scdn.co/image/ab67616100005174e02b34087c8b5755b84e9d00,"['dutch hip hop', 'dutch rap pop']",71
spotify:artist:0NIPkIjTV8mB795yEIiPYL,Wallows,2263120,https://i.scdn.co/image/ab67616100005174b31e2c447cae669973be25b1,"['indie pop', 'modern rock', 'pop']",77
spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,Matuê,4652972,https://i.scdn.co/image/ab67616100005174f9f3437fe3ca3a832e6bd096,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']",79
spotify:artist:3rWZHrfrsPBxVy692yAIxF,WILLOW,2046745,https://i.scdn.co/image/ab67616100005174787b04112f1dbd7c8bce18b9,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",82
spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,908511,https://i.scdn.co/image/ab67616100005174536b525b401e04a57e639f69,"['new french touch', 'tropical house']",69
spotify:artist:2DspEsT7UXGKd2VaaedgG4,Alex Rose,2753191,https://i.scdn.co/image/ab676161000051747efb39a544c39ab5ac017bb0,"['latin', 'reggaeton', 'trap latino']",77
spotify:artist:4PhdYoQGH8s1xee81dqQOO,Natiruts,2933796,https://i.scdn.co/image/ab676161000051743606796c2dc2a806e5e2f0bc,"['brazilian reggae', 'brazilian rock', 'reggae tuga']",71
spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,1015532,https://i.scdn.co/image/ab67616100005174ba2a0554603cc961338b4a1b,"['birmingham grime', 'grime', 'instrumental grime', 'rap']",76
spotify:artist:64aJYyrXljOodnUG6jvhRD,DJ Luian,1392482,https://i.scdn.co/image/ab67616100005174a32aa35dccd565cf8bebf94f,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",80
spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP,Giveon,2047451,https://i.scdn.co/image/ab676161000051747a55ce9ad0aab3a8b8b6ac5f,"['pop', 'r&b']",83
spotify:artist:4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,2413615,https://i.scdn.co/image/ab67616100005174d30f9a429e2aa4eb9d1ddf21,"['cantautor', 'rock en espanol', 'spanish pop', 'trova']",71
spotify:artist:3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,600340,https://i.scdn.co/image/ab6761610000517403a549a526f43c676492b910,['israeli pop'],73
spotify:artist:1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,3213240,https://i.scdn.co/image/ab6761610000517400d55232d7308bcad3108e42,"['latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",78
spotify:artist:7Lmrb6KcIzfkmgbtokjsAL,Mc Don Juan,4393972,https://i.scdn.co/image/ab6761610000517454cf878f728ea417cca52678,"['arrocha', 'batidao romantico', 'funk carioca', 'funk ostentacao', 'funk paulista']",79
spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,1692757,https://i.scdn.co/image/ab676161000051741b6b9d83cfd806b328496207,"['contemporary country', 'country', 'country road', 'oklahoma country']",72
spotify:artist:5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,1027272,https://i.scdn.co/image/ab67616100005174269dc6a0f88d0b4db4e19dd9,"['electropop', 'indie poptimism', 'modern rock', 'pop', 'pop rock']",73
spotify:artist:6UBA15slIuadJ8h2lPRPos,Tech N9ne,2414466,https://i.scdn.co/image/ab67616100005174f2f6845f7e0187bb82cca89f,"['hip hop', 'kansas city hip hop', 'pop rap']",76
spotify:artist:4sbXXFzEWJY2zsZjelerjX,Dadju,4043339,https://i.scdn.co/image/ab67616d00001e0203bb9e103697ae15187f16d8,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",74
spotify:artist:2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,180984,https://i.scdn.co/image/ab67616100005174881ed0aa97cc8420685dc90e,['reggaeton flow'],79
spotify:artist:2O3v9rCTzLhPFaGaAVgZLt,Río Roma,2330202,https://i.scdn.co/image/ab6761610000517468c2164a213ca52f65fbd22f,"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop']",73
spotify:artist:5E9Xn7QuCD3VYCuBqLxBdY,Baby Lullaby Academy,6947,https://i.scdn.co/image/ab67616d00001e02b11162ca9ed88437eefa6cac,['lullaby'],71
spotify:artist:1KP6TWI40m7p3QBTU6u2xo,BØRNS,1078839,https://i.scdn.co/image/ab676161000051746308e79c621076395807b455,"['modern rock', 'pop']",72
spotify:artist:1QOmebWGB6FdFtW7Bo3F0W,Gustavo Cerati,3015072,https://i.scdn.co/image/ab676161000051749fe420929b841704e6ef7c70,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",73
spotify:artist:1c70yCa8sRgIiQxl3HOEFo,Cherish,506702,https://i.scdn.co/image/ab67616100005174ed896a298ee61f6cec91abc4,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",78
spotify:artist:49CE2ffZ6Z3zeYSDauSKck,Tungevaag,128695,https://i.scdn.co/image/ab67616100005174ee900a94daea7f23be2327a1,"['big room', 'dance pop', 'edm', 'electro house', 'nordic house', 'pop dance', 'tropical house']",72
spotify:artist:4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,1081884,https://i.scdn.co/image/ab67616100005174e16b5f57641d79dbc975675e,"['alt z', 'electropop', 'pop']",75
spotify:artist:2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,2173047,https://i.scdn.co/image/ab67616100005174bbc7ea7e83564c927c25774c,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",73
spotify:artist:4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,164317,https://i.scdn.co/image/ab67616100005174fd4cde6df031ed434eb744aa,"['dutch house', 'dutch pop']",70
spotify:artist:2elBjNSdBE2Y3f0j1mjrql,Jay Chou,3047223,https://i.scdn.co/image/ab67616100005174a9989f6b9885c7aedc29c557,"['c-pop', 'mandopop', 'taiwan pop', 'zhongguo feng']",74
spotify:artist:0uq5PttqEjj3IH1bzwcrXF,Spice Girls,2672321,https://i.scdn.co/image/ab67616100005174cf4a1dced6258416eb219e36,"['dance pop', 'europop', 'girl group', 'pop']",72
spotify:artist:1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1243808,https://i.scdn.co/image/ab676161000051742822fcd3337b030199b3861a,"['bedroom soul', 'chill r&b', 'pop']",76
spotify:artist:0TImkz4nPqjegtVSMZnMRq,TLC,3048080,https://i.scdn.co/image/ab676161000051747356ae4581e46319f99c813a,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",71
spotify:artist:68kEuyFKyqrdQQLLsmiatm,Vince Staples,1552788,https://i.scdn.co/image/ab6761610000517453054f8bc7e0153daefe12cc,"['conscious hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']",74
spotify:artist:2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,2648710,https://i.scdn.co/image/ab67616100005174c4339841ed995cedbc0cff4e,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino']",83
spotify:artist:1vSN1fsvrzpbttOYGsliDr,Tori Kelly,2020107,https://i.scdn.co/image/ab6761610000517499cc6e6af1e04a142709f617,"['dance pop', 'pop', 'post-teen pop']",73
spotify:artist:49EE6lVLgU8sp7dFgPshgM,La Adictiva Banda San José de Mesillas,3840575,https://i.scdn.co/image/ab6761610000517418129b218ae9c07848ddc759,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",75
spotify:artist:2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas,1617922,https://i.scdn.co/image/ab67616100005174bc5aa2e1c5632844b4dd518d,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",81
